CDS_ID	length_bps
CDS_18046	525
CDS_18048	339
CDS_18049	234
CDS_18050	612
CDS_18051	96
CDS_18052	126
CDS_18054	369
CDS_18055	384
CDS_18056	396
CDS_18060	252
CDS_18064	591
CDS_18067	210
CDS_18068	234
CDS_18069	204
CDS_18070	231
CDS_18071	297
CDS_18072	216
CDS_18076	237
CDS_18088	183
CDS_18093	204
CDS_18094	786
CDS_18097	267
CDS_18098	453
CDS_18100	558
CDS_18106	237
CDS_18107	195
CDS_18108	264
CDS_18110	369
CDS_18111	327
CDS_18112	333
CDS_18116	348
CDS_18117	267
CDS_18121	141
CDS_18122	183
CDS_18125	285
CDS_18127	201
CDS_18128	210
CDS_18130	210
CDS_18131	216
CDS_18133	210
CDS_18134	378
CDS_18135	327
CDS_18137	228
CDS_18140	450
CDS_18141	129
CDS_18142	291
CDS_18143	849
CDS_18144	639
CDS_18145	627
CDS_18148	333
CDS_18150	1017
CDS_18151	234
CDS_18152	375
CDS_18153	801
CDS_18157	237
CDS_18158	147
CDS_18159	1917
CDS_18160	483
CDS_18163	540
CDS_18165	360
CDS_18167	216
CDS_18169	240
CDS_18170	249
CDS_18171	231
CDS_18172	1083
CDS_18173	150
CDS_18174	1185
CDS_18175	942
CDS_18177	1545
CDS_18183	195
CDS_18184	432
CDS_18185	324
CDS_18187	1428
CDS_18188	639
CDS_18189	336
CDS_18193	453
CDS_18198	468
CDS_18201	552
CDS_18202	858
CDS_18203	1014
CDS_18204	78
CDS_18205	618
CDS_18206	744
CDS_18207	654
CDS_18208	1326
CDS_18209	72
CDS_18220	114
CDS_18221	561
CDS_18222	798
CDS_18223	1422
CDS_18225	432
CDS_18230	1098
CDS_18235	267
CDS_18236	1314
CDS_18237	180
CDS_18240	576
CDS_18241	1326
CDS_18242	609
CDS_18244	918
CDS_18245	549
CDS_18247	297
CDS_18248	393
CDS_18252	429
CDS_18253	306
CDS_18254	1056
CDS_18255	330
CDS_18256	519
CDS_18265	960
CDS_18266	258
CDS_18269	342
CDS_18274	216
CDS_18275	228
CDS_18286	222
CDS_18287	231
CDS_18288	243
CDS_18290	276
CDS_18298	228
CDS_18299	207
CDS_18304	315
CDS_18306	240
CDS_18312	303
CDS_18313	240
CDS_18314	228
CDS_18320	204
CDS_18323	171
CDS_18324	213
CDS_18327	153
CDS_18336	300
CDS_18339	249
CDS_18345	231
CDS_18346	240
CDS_18347	330
CDS_18349	429
CDS_18357	330
CDS_18364	483
CDS_18369	360
CDS_18378	1569
CDS_18380	207
CDS_18382	426
CDS_18388	432
CDS_18390	510
CDS_18391	546
CDS_18404	156
CDS_18409	276
CDS_18410	591
CDS_18412	333
CDS_18413	291
CDS_18417	243
CDS_18418	339
CDS_18420	273
CDS_18426	381
CDS_18427	360
CDS_18428	771
CDS_18431	405
CDS_18433	99
CDS_18434	141
CDS_18440	312
CDS_18441	240
CDS_18444	249
CDS_18453	297
CDS_18454	204
CDS_18456	270
CDS_18458	1242
CDS_18462	267
CDS_18464	717
CDS_18465	258
CDS_18467	495
CDS_18469	192
CDS_18470	981
CDS_18472	366
CDS_18476	204
CDS_18477	153
CDS_18482	522
CDS_18484	243
CDS_18485	414
CDS_18486	765
CDS_18487	180
CDS_18489	183
CDS_18490	393
CDS_18496	306
CDS_18499	327
CDS_18502	432
CDS_18504	207
CDS_18509	267
CDS_18511	600
CDS_18513	165
CDS_18514	387
CDS_18515	300
CDS_18516	555
CDS_18518	234
CDS_18520	348
CDS_18521	213
CDS_18523	396
CDS_18527	294
CDS_18533	237
CDS_18535	612
CDS_18536	351
CDS_18539	207
CDS_18542	405
CDS_18545	330
CDS_18550	261
CDS_18551	534
CDS_18560	312
CDS_18561	216
CDS_18571	291
CDS_18575	294
CDS_18577	228
CDS_18579	132
CDS_18584	657
CDS_18585	240
CDS_18586	207
CDS_18587	387
CDS_18591	831
CDS_18594	186
CDS_18595	405
CDS_18597	648
CDS_18598	273
CDS_18600	249
CDS_18601	237
CDS_18607	516
CDS_18609	219
CDS_18618	234
CDS_18624	543
CDS_18626	396
CDS_18630	300
CDS_18632	285
CDS_18642	336
CDS_18644	102
CDS_18645	279
CDS_18646	1023
CDS_18647	282
CDS_18648	441
CDS_18649	267
CDS_18651	477
CDS_18655	105
CDS_18656	120
CDS_18657	105
CDS_18662	702
CDS_18663	264
CDS_18664	378
CDS_18665	378
CDS_18666	390
CDS_18667	225
CDS_18669	783
CDS_18670	243
CDS_18673	204
CDS_18678	1137
CDS_18679	321
CDS_18681	282
CDS_18683	351
CDS_18685	297
CDS_18687	156
CDS_18689	378
CDS_18693	300
CDS_18695	231
CDS_18696	354
CDS_18698	225
CDS_18700	144
CDS_18702	216
CDS_18705	255
CDS_18707	870
CDS_18710	999
CDS_18711	246
CDS_18713	567
CDS_18714	231
CDS_18719	354
CDS_18720	342
CDS_18723	216
CDS_18726	210
CDS_18729	255
CDS_18731	333
CDS_18732	465
CDS_18733	147
CDS_18736	300
CDS_18737	264
CDS_18740	153
CDS_18742	417
CDS_18745	219
CDS_18746	186
CDS_18748	201
CDS_18749	408
CDS_18752	462
CDS_18754	300
CDS_18757	246
CDS_18758	450
CDS_18759	915
CDS_18760	303
CDS_18762	228
CDS_18770	480
CDS_18773	237
CDS_18777	555
CDS_18779	387
CDS_18782	471
CDS_18783	228
CDS_18785	252
CDS_18786	1131
CDS_18787	141
CDS_18797	519
CDS_18800	420
CDS_18804	357
CDS_18805	555
CDS_18806	324
CDS_18807	216
CDS_18819	201
CDS_18822	561
CDS_18823	213
CDS_18824	246
CDS_18828	201
CDS_18834	285
CDS_18836	342
CDS_18837	546
CDS_18840	327
CDS_18843	411
CDS_18845	306
CDS_18846	288
CDS_18851	453
CDS_18853	228
CDS_18866	285
CDS_18869	804
CDS_18871	288
CDS_18873	195
CDS_18874	123
CDS_18875	294
CDS_18876	291
CDS_18877	486
CDS_18878	783
CDS_18886	240
CDS_18887	618
CDS_18888	450
CDS_18890	597
CDS_18893	630
CDS_18897	222
CDS_18899	168
CDS_18902	213
CDS_18903	84
CDS_18904	330
CDS_18908	231
CDS_18910	804
CDS_18915	252
CDS_18916	378
CDS_18921	378
CDS_18925	174
CDS_18926	894
CDS_18928	237
CDS_18929	537
CDS_18930	1113
CDS_18932	324
CDS_18933	270
CDS_18935	390
CDS_18936	285
CDS_18938	645
CDS_18939	432
CDS_18945	288
CDS_18946	174
CDS_18947	288
CDS_18953	171
CDS_18954	435
CDS_18966	849
CDS_18967	195
CDS_18968	462
CDS_18969	282
CDS_18970	582
CDS_18971	1164
CDS_18972	600
CDS_18980	669
CDS_18983	531
CDS_18985	684
CDS_18987	300
CDS_18994	480
CDS_18996	1089
CDS_18998	96
CDS_18999	318
CDS_19001	870
CDS_19003	186
CDS_19005	255
CDS_19007	450
CDS_19010	519
CDS_19011	444
CDS_19013	402
CDS_19015	144
CDS_19018	402
CDS_19020	1239
CDS_19021	345
CDS_19027	246
CDS_19028	396
CDS_19032	240
CDS_19033	630
CDS_19034	288
CDS_19036	225
CDS_19038	249
CDS_19039	228
CDS_19043	126
CDS_19044	471
CDS_19045	354
CDS_19048	468
CDS_19049	330
CDS_19051	222
CDS_19052	198
CDS_19054	180
CDS_19062	291
CDS_19064	228
CDS_19067	213
CDS_19069	213
CDS_19072	324
CDS_19075	363
CDS_19078	243
CDS_19081	207
CDS_19085	387
CDS_19086	339
CDS_19091	276
CDS_19094	483
CDS_19096	237
CDS_19100	201
CDS_19101	216
CDS_19103	216
CDS_19109	231
CDS_19112	216
CDS_19114	666
CDS_19116	360
CDS_19117	249
CDS_19127	219
CDS_19132	225
CDS_19139	135
CDS_19141	324
CDS_19144	459
CDS_19145	186
CDS_19146	453
CDS_19147	222
CDS_19149	213
CDS_19159	105
CDS_19164	201
CDS_19166	312
CDS_19168	510
CDS_19170	288
CDS_19172	372
CDS_19173	249
CDS_19182	297
CDS_19183	216
CDS_19185	417
CDS_19190	267
CDS_19194	132
CDS_19195	687
CDS_19199	297
CDS_19202	831
CDS_19208	306
CDS_19209	486
CDS_19214	240
CDS_19215	240
CDS_19217	345
CDS_19219	183
CDS_19223	258
CDS_19227	603
CDS_19236	198
CDS_19237	408
CDS_19241	291
CDS_19242	552
CDS_19244	354
CDS_19246	399
CDS_19252	174
CDS_19261	309
CDS_19269	249
CDS_19276	240
CDS_19277	582
CDS_19278	222
CDS_19284	219
CDS_19291	219
CDS_19296	381
CDS_19298	255
CDS_19301	273
CDS_19304	273
CDS_19308	198
CDS_19309	234
CDS_19312	261
CDS_19315	600
CDS_19316	99
CDS_19317	111
CDS_19318	231
CDS_19320	363
CDS_19321	285
CDS_19324	381
CDS_19325	225
CDS_19328	192
CDS_19329	171
CDS_19332	240
CDS_19338	288
CDS_19341	276
CDS_19342	204
CDS_19350	369
CDS_19353	273
CDS_19355	222
CDS_19364	318
CDS_19365	513
CDS_19366	138
CDS_19370	294
CDS_19375	294
CDS_19376	366
CDS_19380	366
CDS_19384	321
CDS_19386	219
CDS_19387	471
CDS_19388	255
CDS_19389	366
CDS_19390	690
CDS_19394	612
CDS_19397	228
CDS_19399	630
CDS_19409	345
CDS_19410	237
CDS_19411	240
CDS_19412	69
CDS_19416	198
CDS_19417	231
CDS_19423	201
CDS_19424	237
CDS_19426	444
CDS_19427	153
CDS_19437	456
CDS_19439	291
CDS_19444	591
CDS_19447	381
CDS_19449	801
CDS_19454	201
CDS_19455	291
CDS_19456	300
CDS_19457	357
CDS_19461	312
CDS_19468	342
CDS_19470	213
CDS_19473	150
CDS_19474	597
CDS_19475	567
CDS_19476	1008
CDS_19477	348
CDS_19478	378
CDS_19480	246
CDS_19481	276
CDS_19482	462
CDS_19483	210
CDS_19484	282
CDS_19486	696
CDS_19499	225
CDS_19501	183
CDS_19502	615
CDS_19503	615
CDS_19507	504
CDS_19522	594
CDS_19526	357
CDS_19532	240
CDS_19533	471
CDS_19534	303
CDS_19536	1134
CDS_19540	504
CDS_19549	450
CDS_19553	168
CDS_19559	267
CDS_19562	156
CDS_19563	219
CDS_19564	210
CDS_19573	366
CDS_19574	255
CDS_19578	411
CDS_19579	207
CDS_19581	201
CDS_19583	456
CDS_19587	258
CDS_19588	627
CDS_19592	345
CDS_19593	246
CDS_19594	204
CDS_19599	444
CDS_19600	258
CDS_19605	333
CDS_19611	354
CDS_19614	255
CDS_19617	231
CDS_19619	234
CDS_19620	201
CDS_19622	132
CDS_19623	228
CDS_19631	330
CDS_19633	246
CDS_19640	357
CDS_19641	255
CDS_19642	297
CDS_19644	432
CDS_19648	243
CDS_19652	480
CDS_19653	162
CDS_19654	132
CDS_19655	342
CDS_19656	219
CDS_19661	216
CDS_19664	570
CDS_19665	399
CDS_19668	363
CDS_19670	492
CDS_19679	564
CDS_19682	405
CDS_19683	192
CDS_19684	462
CDS_19689	276
CDS_19690	441
CDS_19691	261
CDS_19692	375
CDS_19693	210
CDS_19694	207
CDS_19695	714
CDS_19697	288
CDS_19698	285
CDS_19700	477
CDS_19701	327
CDS_19703	192
CDS_19706	678
CDS_19707	462
CDS_19708	282
CDS_19712	378
CDS_19713	405
CDS_19718	261
CDS_19720	549
CDS_19721	384
CDS_19722	585
CDS_19724	276
CDS_19729	99
CDS_19730	417
CDS_19732	300
CDS_19733	342
CDS_19737	282
CDS_19738	213
CDS_19742	297
CDS_19743	468
CDS_19746	306
CDS_19747	1824
CDS_19748	609
CDS_19749	651
CDS_19753	366
CDS_19756	207
CDS_19757	279
CDS_19759	729
CDS_19761	273
CDS_19762	228
CDS_19765	243
CDS_19768	795
CDS_19769	375
CDS_19771	129
CDS_19774	219
CDS_19777	573
CDS_19778	264
CDS_19780	273
CDS_19782	240
CDS_19783	159
CDS_19785	192
CDS_19788	111
CDS_19790	447
CDS_19793	204
CDS_19794	285
CDS_19796	297
CDS_19797	219
CDS_19798	249
CDS_19799	261
CDS_19801	498
CDS_19804	240
CDS_19812	240
CDS_19813	204
CDS_19816	453
CDS_19820	297
CDS_19822	207
CDS_19824	267
CDS_19830	228
CDS_19831	234
CDS_19834	381
CDS_19835	300
CDS_19838	210
CDS_19841	315
CDS_19842	258
CDS_19843	327
CDS_19846	462
CDS_19849	339
CDS_19854	351
CDS_19855	198
CDS_19858	273
CDS_19859	234
CDS_19860	372
CDS_19862	516
CDS_19866	597
CDS_19867	249
CDS_19869	207
CDS_19870	210
CDS_19871	189
CDS_19874	273
CDS_19875	219
CDS_19876	309
CDS_19878	438
CDS_19879	354
CDS_19880	234
CDS_19884	237
CDS_19890	3369
CDS_19897	531
CDS_19901	645
CDS_19907	528
CDS_19911	330
CDS_19912	465
CDS_19915	411
CDS_19916	1164
CDS_19920	183
CDS_19921	786
CDS_19924	303
CDS_19926	1062
CDS_19929	1086
CDS_19930	462
CDS_19934	465
CDS_19935	621
CDS_19940	684
CDS_19942	378
CDS_19943	252
CDS_19949	447
CDS_19950	267
CDS_19951	360
CDS_19952	186
CDS_19953	642
CDS_19958	711
CDS_19961	831
CDS_19962	324
CDS_19963	654
CDS_19965	420
CDS_19966	675
CDS_19967	1122
CDS_19977	438
CDS_19979	264
CDS_19980	171
CDS_19982	261
CDS_19983	210
CDS_19988	201
CDS_19990	393
CDS_19991	675
CDS_19993	1239
CDS_19994	186
CDS_20000	210
CDS_20001	195
CDS_20004	300
CDS_20005	552
CDS_20006	123
CDS_20012	270
CDS_20013	342
CDS_20014	84
CDS_20015	345
CDS_20019	318
CDS_20020	1656
CDS_20021	906
CDS_20023	288
CDS_20028	456
CDS_20029	387
CDS_20030	291
CDS_20032	171
CDS_20039	435
CDS_20049	714
CDS_20050	546
CDS_20051	72
CDS_20052	288
CDS_20056	876
CDS_20065	366
CDS_20069	372
CDS_20070	498
CDS_20081	765
CDS_20082	429
CDS_20084	399
CDS_20087	375
CDS_20088	306
CDS_20089	291
CDS_20092	234
CDS_20094	324
CDS_20095	210
CDS_20096	315
CDS_20098	369
CDS_20104	414
CDS_20106	1062
CDS_20107	336
CDS_20109	435
CDS_20110	453
CDS_20112	210
CDS_20115	342
CDS_20116	876
CDS_20117	252
CDS_20118	642
CDS_20124	366
CDS_20129	213
CDS_20133	231
CDS_20135	693
CDS_20141	333
CDS_20142	216
CDS_20144	231
CDS_20155	282
CDS_20159	219
CDS_20160	228
CDS_20164	234
CDS_20170	345
CDS_20174	237
CDS_20177	327
CDS_20180	486
CDS_20182	243
CDS_20183	207
CDS_20185	483
CDS_20186	210
CDS_20187	222
CDS_20190	216
CDS_20192	183
CDS_20194	219
CDS_20197	267
CDS_20201	201
CDS_20204	303
CDS_20215	225
CDS_20218	246
CDS_20221	171
CDS_20223	252
CDS_20226	288
CDS_20230	231
CDS_20235	252
CDS_20238	228
CDS_20242	534
CDS_20243	132
CDS_20244	540
CDS_20248	216
CDS_20249	237
CDS_20251	639
CDS_20253	207
CDS_20254	399
CDS_20255	267
CDS_20258	273
CDS_20259	534
CDS_20265	390
CDS_20267	525
CDS_20268	498
CDS_20269	594
CDS_20271	264
CDS_20272	333
CDS_20281	207
CDS_20286	543
CDS_20291	210
CDS_20292	324
CDS_20293	816
CDS_20295	237
CDS_20296	324
CDS_20297	150
CDS_20299	237
CDS_20302	501
CDS_20309	333
CDS_20310	150
CDS_20311	96
CDS_20314	228
CDS_20315	351
CDS_20317	270
CDS_20318	495
CDS_20324	564
CDS_20327	273
CDS_20332	354
CDS_20335	750
CDS_20341	594
CDS_20349	165
CDS_20350	348
CDS_20353	1056
CDS_20356	1026
CDS_20357	1083
CDS_20361	273
CDS_20362	660
CDS_20364	702
CDS_20365	174
CDS_20367	570
CDS_20369	1233
CDS_20371	636
CDS_20372	546
CDS_20373	483
CDS_20374	177
CDS_20375	483
CDS_20376	291
CDS_20377	303
CDS_20378	2079
CDS_20381	528
CDS_20383	516
CDS_20388	1425
CDS_20390	366
CDS_20391	759
CDS_20404	981
CDS_20405	588
CDS_20406	450
CDS_20408	351
CDS_20409	141
CDS_20410	576
CDS_20412	399
CDS_20414	2580
CDS_20420	747
CDS_20421	978
CDS_20423	384
CDS_20425	555
CDS_20430	342
CDS_20432	723
CDS_20436	609
CDS_20437	1224
CDS_20441	360
CDS_20442	1131
CDS_20443	408
CDS_20444	300
CDS_20445	138
CDS_20446	567
CDS_20447	318
CDS_20452	327
CDS_20453	438
CDS_20455	294
CDS_20456	993
CDS_20457	489
CDS_20461	180
CDS_20462	381
CDS_20463	87
CDS_20464	180
CDS_20466	279
CDS_20467	102
CDS_20468	990
CDS_20469	831
CDS_20471	399
CDS_20472	468
CDS_20473	459
CDS_20474	1680
CDS_20477	246
CDS_20478	243
CDS_20482	243
CDS_20485	312
CDS_20490	261
CDS_20492	306
CDS_20495	261
CDS_20497	285
CDS_20498	369
CDS_20499	132
CDS_20500	210
CDS_20501	300
CDS_20502	246
CDS_20503	219
CDS_20504	294
CDS_20505	150
CDS_20507	288
CDS_20509	237
CDS_20510	219
CDS_20515	366
CDS_20516	309
CDS_20520	255
CDS_20521	324
CDS_20523	246
CDS_20524	159
CDS_20528	402
CDS_20529	246
CDS_20534	228
CDS_20537	240
CDS_20539	369
CDS_20544	477
CDS_20545	396
CDS_20548	273
CDS_20549	372
CDS_20550	354
CDS_20551	225
CDS_20552	585
CDS_20553	327
CDS_20555	516
CDS_20556	219
CDS_20557	159
CDS_20558	480
CDS_20561	207
CDS_20565	213
CDS_20567	420
CDS_20568	231
CDS_20572	255
CDS_20574	240
CDS_20575	189
CDS_20579	237
CDS_20580	111
CDS_20584	372
CDS_20586	429
CDS_20587	270
CDS_20588	240
CDS_20590	438
CDS_20591	249
CDS_20595	201
CDS_20598	255
CDS_20601	285
CDS_20604	336
CDS_20605	225
CDS_20606	237
CDS_20610	198
CDS_20611	219
CDS_20615	300
CDS_20618	939
CDS_20622	315
CDS_20623	165
CDS_20626	246
CDS_20627	243
CDS_20630	303
CDS_20632	213
CDS_20635	75
CDS_20638	390
CDS_20640	312
CDS_20642	591
CDS_20643	360
CDS_20647	570
CDS_20652	237
CDS_20654	951
CDS_20671	315
CDS_20675	327
CDS_20676	255
CDS_20678	285
CDS_20681	636
CDS_20692	255
CDS_20693	513
CDS_20694	216
CDS_20697	267
CDS_20700	330
CDS_20701	570
CDS_20707	555
CDS_20710	210
CDS_20711	321
CDS_20712	309
CDS_20715	513
CDS_20716	387
CDS_20719	273
CDS_20720	357
CDS_20722	378
CDS_20723	564
CDS_20724	225
CDS_20729	315
CDS_20733	321
CDS_20734	372
CDS_20745	237
CDS_20746	525
CDS_20747	528
CDS_20750	207
CDS_20751	246
CDS_20752	303
CDS_20753	483
CDS_20764	768
CDS_20766	210
CDS_20767	201
CDS_20775	186
CDS_20777	201
CDS_20779	255
CDS_20780	270
CDS_20782	255
CDS_20791	348
CDS_20800	366
CDS_20812	288
CDS_20815	210
CDS_20817	510
CDS_20820	291
CDS_20822	219
CDS_20827	201
CDS_20829	201
CDS_20838	240
CDS_20849	132
CDS_20851	282
CDS_20852	276
CDS_20855	228
CDS_20864	342
CDS_20867	300
CDS_20868	216
CDS_20870	201
CDS_20871	285
CDS_20873	231
CDS_20877	276
CDS_20878	273
CDS_20882	276
CDS_20883	291
CDS_20886	654
CDS_20887	405
CDS_20888	477
CDS_20889	567
CDS_20897	174
CDS_20898	147
CDS_20899	123
CDS_20903	444
CDS_20908	399
CDS_20912	249
CDS_20916	537
CDS_20920	552
CDS_20922	216
CDS_20924	741
CDS_20930	558
CDS_20931	546
CDS_20935	516
CDS_20938	198
CDS_20939	516
CDS_20944	423
CDS_20953	342
CDS_20960	201
CDS_20963	264
CDS_20964	339
CDS_20966	288
CDS_20969	246
CDS_20970	297
CDS_20972	198
CDS_20986	462
CDS_20989	237
CDS_20999	123
CDS_21006	204
CDS_21007	204
CDS_21008	201
CDS_21024	294
CDS_21025	225
CDS_21029	210
CDS_21033	384
CDS_21034	441
CDS_21044	216
CDS_21047	1659
CDS_21048	1077
CDS_21049	2244
CDS_21050	2226
CDS_21051	2001
CDS_21052	441
CDS_21053	1266
CDS_21054	864
CDS_21055	1044
CDS_21056	696
CDS_21057	1047
CDS_21058	681
CDS_21059	888
CDS_21060	1173
CDS_21061	291
CDS_21063	774
CDS_21064	252
CDS_21065	2640
CDS_21066	531
CDS_21067	1071
CDS_21068	4113
CDS_21069	870
CDS_21070	837
CDS_21071	228
CDS_21073	414
CDS_21074	1728
CDS_21075	408
CDS_21076	357
CDS_21077	2718
CDS_21079	1059
CDS_21080	489
CDS_21081	276
CDS_21082	1812
CDS_21085	897
CDS_21086	1062
CDS_21087	570
CDS_21088	381
CDS_21089	222
CDS_21090	297
CDS_21091	681
CDS_21092	669
CDS_21093	330
CDS_21095	282
CDS_21096	432
CDS_21097	390
CDS_21098	252
CDS_21099	1035
CDS_21100	264
CDS_21101	594
CDS_21102	330
CDS_21103	357
CDS_21104	252
CDS_21105	441
CDS_21106	555
CDS_21107	606
CDS_21108	363
CDS_21109	366
CDS_21110	477
CDS_21111	1707
CDS_21112	804
CDS_21116	222
CDS_21117	363
CDS_21118	399
CDS_21119	933
CDS_21120	1203
CDS_21121	489
CDS_21122	1023
CDS_21123	1302
CDS_21124	780
CDS_21125	564
CDS_21126	3345
CDS_21133	423
CDS_21134	285
CDS_21137	342
CDS_21140	303
CDS_21141	336
CDS_21143	447
CDS_21145	255
CDS_21146	393
CDS_21152	813
CDS_21154	216
CDS_21156	141
CDS_21158	267
CDS_21159	663
CDS_21160	723
CDS_21161	312
CDS_21162	429
CDS_21163	108
CDS_21164	105
CDS_21165	1386
CDS_21166	411
CDS_21167	312
CDS_21169	462
CDS_21172	294
CDS_21179	405
CDS_21180	603
CDS_21182	324
CDS_21184	399
CDS_21186	366
CDS_21189	150
CDS_21192	78
CDS_21193	528
CDS_21194	222
CDS_21195	408
CDS_21199	597
CDS_21200	264
CDS_21201	369
CDS_21203	1200
CDS_21206	237
CDS_21207	666
CDS_21210	639
CDS_21214	216
CDS_21218	1167
CDS_21219	264
CDS_21226	474
CDS_21227	735
CDS_21231	621
CDS_21235	270
CDS_21239	279
CDS_21241	228
CDS_21242	180
CDS_21246	192
CDS_21248	213
CDS_21249	201
CDS_21253	273
CDS_21255	336
CDS_21262	297
CDS_21264	282
CDS_21265	303
CDS_21266	228
CDS_21271	240
CDS_21276	276
CDS_21280	426
CDS_21282	303
CDS_21285	210
CDS_21288	234
CDS_21295	312
CDS_21299	201
CDS_21307	918
CDS_21311	153
CDS_21313	219
CDS_21316	690
CDS_21321	933
CDS_21323	681
CDS_21324	1548
CDS_21327	255
CDS_21329	489
CDS_21332	240
CDS_21333	639
CDS_21334	546
CDS_21336	249
CDS_21340	519
CDS_21341	219
CDS_21342	666
CDS_21343	744
CDS_21347	972
CDS_21348	345
CDS_21349	321
CDS_21350	1188
CDS_21351	405
CDS_21352	285
CDS_21353	186
CDS_21356	579
CDS_21357	330
CDS_21358	600
CDS_21359	648
CDS_21360	1122
CDS_21361	1107
CDS_21363	1863
CDS_21364	1137
CDS_21375	237
CDS_21380	408
CDS_21391	258
CDS_21393	249
CDS_21394	570
CDS_21396	438
CDS_21397	396
CDS_21398	312
CDS_21399	378
CDS_21400	318
CDS_21401	294
CDS_21402	723
CDS_21403	252
CDS_21404	1068
CDS_21414	867
CDS_21415	582
CDS_21418	285
CDS_21421	555
CDS_21423	396
CDS_21428	243
CDS_21430	177
CDS_21432	237
CDS_21433	432
CDS_21434	264
CDS_21435	315
CDS_21438	186
CDS_21439	453
CDS_21440	342
CDS_21442	249
CDS_21447	210
CDS_21449	267
CDS_21453	198
CDS_21454	228
CDS_21456	204
CDS_21459	279
CDS_21460	237
CDS_21462	210
CDS_21466	183
CDS_21469	273
CDS_21470	264
CDS_21475	162
CDS_21479	528
CDS_21480	231
CDS_21481	492
CDS_21482	903
CDS_21485	267
CDS_21486	825
CDS_21487	408
CDS_21488	309
CDS_21491	1041
CDS_21493	363
CDS_21500	468
CDS_21501	498
CDS_21503	360
CDS_21504	288
CDS_21513	228
CDS_21518	210
CDS_21528	279
CDS_21530	378
CDS_21532	1392
CDS_21536	612
CDS_21538	735
CDS_21542	477
CDS_21565	297
CDS_21578	441
CDS_21579	603
CDS_21583	576
CDS_21586	540
CDS_21593	654
CDS_21594	615
CDS_21595	447
CDS_21597	651
CDS_21603	585
CDS_21604	615
CDS_21611	528
CDS_21613	243
CDS_21614	429
CDS_21617	69
CDS_21618	414
CDS_21628	636
CDS_21634	645
CDS_21635	138
CDS_21636	582
CDS_21638	210
CDS_21639	171
CDS_21640	210
CDS_21642	585
CDS_21648	399
CDS_21651	261
CDS_21656	348
CDS_21657	669
CDS_21658	1341
CDS_21659	423
CDS_21662	630
CDS_21663	741
CDS_21665	156
CDS_21670	564
CDS_21673	477
CDS_21674	909
CDS_21675	210
CDS_21677	156
CDS_21678	867
CDS_21679	504
CDS_21680	933
CDS_21684	1113
CDS_21689	489
CDS_21691	378
CDS_21692	768
CDS_21695	537
CDS_21696	279
CDS_21697	726
CDS_21698	204
CDS_21700	231
CDS_21701	300
CDS_21702	294
CDS_21703	279
CDS_21705	264
CDS_21706	324
CDS_21709	147
CDS_21710	225
CDS_21711	270
CDS_21716	294
CDS_21719	411
CDS_21724	219
CDS_21729	285
CDS_21732	261
CDS_21733	210
CDS_21736	264
CDS_21739	345
CDS_21744	204
CDS_21747	201
CDS_21751	315
CDS_21753	465
CDS_21758	228
CDS_21759	96
CDS_21761	492
CDS_21762	636
CDS_21765	276
CDS_21766	246
CDS_21767	300
CDS_21771	342
CDS_21777	171
CDS_21779	222
CDS_21781	267
CDS_21782	261
CDS_21786	171
CDS_21791	225
CDS_21793	249
CDS_21795	165
CDS_21797	234
CDS_21800	237
CDS_21802	201
CDS_21804	216
CDS_21805	201
CDS_21806	291
CDS_21807	276
CDS_21808	282
CDS_21810	240
CDS_21812	210
CDS_21813	189
CDS_21814	225
CDS_21815	168
CDS_21817	267
CDS_21822	348
CDS_21824	213
CDS_21825	207
CDS_21827	222
CDS_21830	222
CDS_21833	495
CDS_21838	198
CDS_21839	333
CDS_21841	363
CDS_21845	198
CDS_21847	381
CDS_21851	342
CDS_21855	114
CDS_21856	1005
CDS_21859	615
CDS_21860	207
CDS_21863	291
CDS_21865	237
CDS_21866	186
CDS_21867	153
CDS_21868	252
CDS_21869	330
CDS_21872	636
CDS_21873	288
CDS_21874	300
CDS_21877	447
CDS_21878	306
CDS_21882	309
CDS_21884	255
CDS_21891	387
CDS_21892	216
CDS_21897	645
CDS_21898	429
CDS_21900	216
CDS_21901	309
CDS_21903	171
CDS_21905	480
CDS_21912	228
CDS_21914	165
CDS_21917	201
CDS_21924	594
CDS_21926	177
CDS_21931	207
CDS_21932	588
CDS_21933	288
CDS_21935	162
CDS_21939	252
CDS_21944	513
CDS_21947	414
CDS_21950	171
CDS_21951	225
CDS_21954	306
CDS_21958	573
CDS_21959	543
CDS_21961	339
CDS_21966	288
CDS_21970	525
CDS_21971	252
CDS_21974	393
CDS_21975	522
CDS_21976	183
CDS_21978	207
CDS_21980	486
CDS_21985	408
CDS_21992	360
CDS_21999	144
CDS_22003	381
CDS_22011	363
CDS_22015	837
CDS_22021	129
CDS_22022	183
CDS_22025	411
CDS_22027	216
CDS_22030	216
CDS_22031	351
CDS_22041	249
CDS_22043	468
CDS_22044	204
CDS_22046	345
CDS_22048	429
CDS_22049	207
CDS_22050	216
CDS_22051	435
CDS_22052	249
CDS_22053	228
CDS_22057	972
CDS_22058	609
CDS_22060	537
CDS_22061	348
CDS_22064	1026
CDS_22065	303
CDS_22066	267
CDS_22068	666
CDS_22071	234
CDS_22073	231
CDS_22074	1845
CDS_22075	261
CDS_22078	165
CDS_22079	438
CDS_22080	1512
CDS_22081	591
CDS_22090	294
CDS_22092	480
CDS_22093	543
CDS_22097	225
CDS_22098	375
